Lead_ID,Stage_Name,Stage_Status,Stage_Date,Drop_Reason
HL10903,Credit Check,Completed,1/28/2024,
HL10903,Property Valuation,Completed,2/2/2024,
HL10903,Legal Verification,Completed,2/3/2024,
HL10903,Sanction Approved,Completed,2/4/2024,
HL10903,Loan Disbursed,Dropped,2/13/2024,High FOIR
HL10904,Lead Contacted,Completed,4/26/2024,
HL10904,Lead Qualified,Completed,4/30/2024,
HL10904,Document Collection,Completed,5/9/2024,
HL10904,Credit Check,Completed,5/12/2024,
HL10904,Property Valuation,Completed,5/19/2024,
HL10904,Legal Verification,Completed,5/24/2024,
HL10904,Sanction Approved,Completed,5/31/2024,
HL10904,Loan Disbursed,Dropped,6/3/2024,High FOIR
HL10905,Lead Contacted,Completed,3/21/2024,
HL10905,Lead Qualified,Completed,3/24/2024,
HL10905,Document Collection,Completed,3/27/2024,
HL10905,Credit Check,Dropped,3/28/2024,Customer not reachable
HL10905,Property Valuation,Pending,4/1/2024,
HL10905,Legal Verification,Pending,4/5/2024,
HL10905,Sanction Approved,Pending,4/14/2024,
HL10905,Loan Disbursed,Pending,4/22/2024,
HL10906,Lead Contacted,Dropped,6/19/2024,Customer not reachable
HL10906,Lead Qualified,Pending,6/25/2024,
HL10906,Document Collection,Pending,7/2/2024,
HL10906,Credit Check,Pending,7/6/2024,
HL10906,Property Valuation,Pending,7/11/2024,
HL10906,Legal Verification,Pending,7/17/2024,
HL10906,Sanction Approved,Pending,7/26/2024,
HL10906,Loan Disbursed,Pending,7/28/2024,
HL10907,Lead Contacted,Completed,3/26/2024,
HL10907,Lead Qualified,Dropped,3/31/2024,Document incomplete
HL10907,Document Collection,Pending,4/9/2024,
HL10907,Credit Check,Pending,4/15/2024,
HL10907,Property Valuation,Pending,4/19/2024,
HL10907,Legal Verification,Pending,4/21/2024,
HL10907,Sanction Approved,Pending,4/26/2024,
HL10907,Loan Disbursed,Pending,5/4/2024,
HL10908,Lead Contacted,Completed,2/19/2024,
HL10908,Lead Qualified,Completed,2/27/2024,
HL10908,Document Collection,Completed,2/29/2024,
HL10908,Credit Check,Completed,3/2/2024,
HL10908,Property Valuation,Completed,3/6/2024,
HL10908,Legal Verification,Completed,3/7/2024,
HL10908,Sanction Approved,Completed,3/13/2024,
HL10908,Loan Disbursed,Completed,3/16/2024,
HL10909,Lead Contacted,Dropped,11/29/2024,Changed mind
HL10909,Lead Qualified,Pending,12/3/2024,
HL10909,Document Collection,Pending,12/10/2024,
HL10909,Credit Check,Pending,12/12/2024,
HL10909,Property Valuation,Pending,12/18/2024,
HL10909,Legal Verification,Pending,12/24/2024,
HL10909,Sanction Approved,Pending,12/31/2024,
HL10909,Loan Disbursed,Pending,1/1/2025,
HL10910,Lead Contacted,Completed,6/26/2024,
HL10910,Lead Qualified,Completed,6/28/2024,
HL10910,Document Collection,Completed,6/30/2024,
HL10910,Credit Check,Completed,7/3/2024,
HL10910,Property Valuation,Completed,7/8/2024,
HL10910,Legal Verification,Completed,7/11/2024,
HL10910,Sanction Approved,Completed,7/16/2024,
HL10910,Loan Disbursed,Completed,7/17/2024,
HL10911,Lead Contacted,Completed,1/30/2025,
HL10911,Lead Qualified,Completed,2/1/2025,
HL10911,Document Collection,Completed,2/6/2025,
HL10911,Credit Check,Completed,2/10/2025,
HL10911,Property Valuation,Completed,2/14/2025,
HL10911,Legal Verification,Completed,2/20/2025,
HL10911,Sanction Approved,Completed,2/26/2025,
HL10911,Loan Disbursed,Completed,2/27/2025,
HL10912,Lead Contacted,Completed,1/29/2025,
HL10912,Lead Qualified,Dropped,2/3/2025,Document incomplete
HL10912,Document Collection,Pending,2/7/2025,
HL10912,Credit Check,Pending,2/14/2025,
HL10912,Property Valuation,Pending,2/20/2025,
HL10912,Legal Verification,Pending,2/24/2025,
HL10912,Sanction Approved,Pending,3/2/2025,
HL10912,Loan Disbursed,Pending,3/6/2025,
HL10913,Lead Contacted,Completed,8/8/2024,
HL10913,Lead Qualified,Completed,8/10/2024,
HL10913,Document Collection,Completed,8/11/2024,
HL10913,Credit Check,Dropped,8/13/2024,Customer not reachable
HL10913,Property Valuation,Pending,8/14/2024,
HL10913,Legal Verification,Pending,8/16/2024,
HL10913,Sanction Approved,Pending,8/21/2024,
HL10913,Loan Disbursed,Pending,8/27/2024,
HL10914,Lead Contacted,Dropped,7/11/2024,Changed mind
HL10914,Lead Qualified,Pending,7/20/2024,
HL10914,Document Collection,Pending,7/26/2024,
HL10914,Credit Check,Pending,8/4/2024,
HL10914,Property Valuation,Pending,8/5/2024,
HL10914,Legal Verification,Pending,8/9/2024,
HL10914,Sanction Approved,Pending,8/11/2024,
HL10914,Loan Disbursed,Pending,8/17/2024,
HL10915,Lead Contacted,Completed,12/20/2024,
HL10915,Lead Qualified,Completed,12/21/2024,
HL10915,Document Collection,Completed,12/22/2024,
HL10915,Credit Check,Completed,12/31/2024,
HL10915,Property Valuation,Completed,1/2/2025,
HL10915,Legal Verification,Completed,1/10/2025,
HL10915,Sanction Approved,Completed,1/16/2025,
HL10915,Loan Disbursed,Completed,1/22/2025,
HL10916,Lead Contacted,Completed,8/22/2024,
HL10916,Lead Qualified,Completed,8/26/2024,
HL10916,Document Collection,Completed,9/4/2024,
HL10916,Credit Check,Completed,9/10/2024,
HL10916,Property Valuation,Completed,9/13/2024,
HL10916,Legal Verification,Completed,9/19/2024,
HL10916,Sanction Approved,Completed,9/26/2024,
HL10916,Loan Disbursed,Completed,9/30/2024,
HL10917,Lead Contacted,Completed,9/12/2024,
HL10917,Lead Qualified,Completed,9/20/2024,
HL10917,Document Collection,Completed,9/23/2024,
HL10917,Credit Check,Completed,9/28/2024,
HL10917,Property Valuation,Completed,10/3/2024,
HL10917,Legal Verification,Completed,10/10/2024,
HL10917,Sanction Approved,Completed,10/15/2024,
HL10917,Loan Disbursed,Completed,10/18/2024,
HL10918,Lead Contacted,Completed,8/30/2024,
HL10918,Lead Qualified,Completed,9/1/2024,
HL10918,Document Collection,Completed,9/4/2024,
HL10918,Credit Check,Completed,9/7/2024,
HL10918,Property Valuation,Completed,9/10/2024,
HL10918,Legal Verification,Completed,9/16/2024,
HL10918,Sanction Approved,Completed,9/19/2024,
HL10918,Loan Disbursed,Completed,9/23/2024,
HL10919,Lead Contacted,Completed,1/28/2024,
HL10919,Lead Qualified,Completed,2/1/2024,
HL10919,Document Collection,Completed,2/6/2024,
HL10919,Credit Check,Completed,2/15/2024,
HL10919,Property Valuation,Completed,2/24/2024,
HL10919,Legal Verification,Completed,2/27/2024,
HL10919,Sanction Approved,Completed,3/6/2024,
HL10919,Loan Disbursed,Completed,3/13/2024,
HL10920,Lead Contacted,Completed,3/18/2024,
HL10920,Lead Qualified,Completed,3/23/2024,
HL10920,Document Collection,Completed,3/27/2024,
HL10920,Credit Check,Completed,3/29/2024,
HL10920,Property Valuation,Completed,3/31/2024,
HL10920,Legal Verification,Completed,4/1/2024,
HL10920,Sanction Approved,Completed,4/5/2024,
HL10920,Loan Disbursed,Completed,4/8/2024,
HL10921,Lead Contacted,Completed,9/23/2024,
HL10921,Lead Qualified,Dropped,9/29/2024,Low eligibility
HL10921,Document Collection,Pending,9/30/2024,
HL10921,Credit Check,Pending,10/7/2024,
HL10921,Property Valuation,Pending,10/15/2024,
HL10921,Legal Verification,Pending,10/20/2024,
HL10921,Sanction Approved,Pending,10/24/2024,
HL10921,Loan Disbursed,Pending,10/31/2024,
HL10922,Lead Contacted,Completed,9/16/2024,
HL10922,Lead Qualified,Completed,9/22/2024,
HL10922,Document Collection,Dropped,9/26/2024,Document incomplete
HL10922,Credit Check,Pending,10/1/2024,
HL10922,Property Valuation,Pending,10/10/2024,
HL10922,Legal Verification,Pending,10/18/2024,
HL10922,Sanction Approved,Pending,10/21/2024,
HL10922,Loan Disbursed,Pending,10/27/2024,
HL10923,Lead Contacted,Completed,9/30/2024,
HL10923,Lead Qualified,Completed,10/7/2024,
HL10923,Document Collection,Completed,10/10/2024,
HL10923,Credit Check,Completed,10/16/2024,
HL10923,Property Valuation,Completed,10/25/2024,
HL10923,Legal Verification,Completed,10/29/2024,
HL10923,Sanction Approved,Completed,11/7/2024,
HL10923,Loan Disbursed,Completed,11/9/2024,
HL10924,Lead Contacted,Completed,5/9/2024,
HL10924,Lead Qualified,Completed,5/18/2024,
HL10924,Document Collection,Completed,5/25/2024,
HL10924,Credit Check,Dropped,5/28/2024,Document incomplete
HL10924,Property Valuation,Pending,6/5/2024,
HL10924,Legal Verification,Pending,6/13/2024,
HL10924,Sanction Approved,Pending,6/22/2024,
HL10924,Loan Disbursed,Pending,6/28/2024,
HL10925,Lead Contacted,Completed,5/29/2024,
HL10925,Lead Qualified,Completed,5/31/2024,
HL10925,Document Collection,Completed,6/8/2024,
HL10925,Credit Check,Completed,6/10/2024,
HL10925,Property Valuation,Dropped,6/16/2024,Changed mind
HL10925,Legal Verification,Pending,6/17/2024,
HL10925,Sanction Approved,Pending,6/23/2024,
HL10925,Loan Disbursed,Pending,7/2/2024,
HL10926,Lead Contacted,Completed,9/15/2024,
HL10926,Lead Qualified,Completed,9/20/2024,
HL10926,Document Collection,Dropped,9/29/2024,Customer not reachable
HL10926,Credit Check,Pending,10/5/2024,
HL10926,Property Valuation,Pending,10/12/2024,
HL10926,Legal Verification,Pending,10/17/2024,
HL10926,Sanction Approved,Pending,10/23/2024,
HL10926,Loan Disbursed,Pending,10/24/2024,
HL10927,Lead Contacted,Completed,5/27/2024,
HL10927,Lead Qualified,Completed,6/3/2024,
HL10927,Document Collection,Completed,6/4/2024,
HL10927,Credit Check,Completed,6/8/2024,
HL10927,Property Valuation,Completed,6/17/2024,
HL10927,Legal Verification,Completed,6/20/2024,
HL10927,Sanction Approved,Completed,6/23/2024,
HL10927,Loan Disbursed,Dropped,7/2/2024,Customer not reachable
HL10928,Lead Contacted,Completed,9/16/2024,
HL10928,Lead Qualified,Completed,9/22/2024,
HL10928,Document Collection,Completed,9/25/2024,
HL10928,Credit Check,Completed,10/4/2024,
HL10928,Property Valuation,Completed,10/11/2024,
HL10928,Legal Verification,Dropped,10/19/2024,Document incomplete
HL10928,Sanction Approved,Pending,10/20/2024,
HL10928,Loan Disbursed,Pending,10/21/2024,
HL10929,Lead Contacted,Completed,2/20/2024,
HL10929,Lead Qualified,Completed,2/29/2024,
HL10929,Document Collection,Completed,3/4/2024,
HL10929,Credit Check,Completed,3/9/2024,
HL10929,Property Valuation,Completed,3/12/2024,
HL10929,Legal Verification,Completed,3/15/2024,
HL10929,Sanction Approved,Completed,3/21/2024,
HL10929,Loan Disbursed,Completed,3/29/2024,
HL10930,Lead Contacted,Completed,12/20/2024,
HL10930,Lead Qualified,Completed,12/29/2024,
HL10930,Document Collection,Completed,1/1/2025,
HL10930,Credit Check,Dropped,1/5/2025,High FOIR
HL10930,Property Valuation,Pending,1/9/2025,
HL10930,Legal Verification,Pending,1/15/2025,
HL10930,Sanction Approved,Pending,1/16/2025,
HL10930,Loan Disbursed,Pending,1/17/2025,
HL10931,Lead Contacted,Completed,1/20/2024,
HL10931,Lead Qualified,Dropped,1/29/2024,Customer not reachable
HL10931,Document Collection,Pending,2/5/2024,
HL10931,Credit Check,Pending,2/10/2024,
HL10931,Property Valuation,Pending,2/16/2024,
HL10931,Legal Verification,Pending,2/25/2024,
HL10931,Sanction Approved,Pending,2/26/2024,
HL10931,Loan Disbursed,Pending,3/6/2024,
HL10932,Lead Contacted,Dropped,1/14/2025,Document incomplete
HL10932,Lead Qualified,Pending,1/19/2025,
HL10932,Document Collection,Pending,1/20/2025,
HL10932,Credit Check,Pending,1/27/2025,
HL10932,Property Valuation,Pending,2/4/2025,
HL10932,Legal Verification,Pending,2/9/2025,
HL10932,Sanction Approved,Pending,2/11/2025,
HL10932,Loan Disbursed,Pending,2/19/2025,
HL10933,Lead Contacted,Completed,8/4/2024,
HL10933,Lead Qualified,Completed,8/13/2024,
HL10933,Document Collection,Completed,8/16/2024,
HL10933,Credit Check,Completed,8/19/2024,
HL10933,Property Valuation,Completed,8/27/2024,
HL10933,Legal Verification,Completed,8/29/2024,
HL10933,Sanction Approved,Dropped,9/5/2024,High FOIR
HL10933,Loan Disbursed,Pending,9/11/2024,
HL10934,Lead Contacted,Completed,11/7/2024,
HL10934,Lead Qualified,Completed,11/8/2024,
HL10934,Document Collection,Completed,11/15/2024,
HL10934,Credit Check,Completed,11/17/2024,
HL10934,Property Valuation,Completed,11/25/2024,
HL10934,Legal Verification,Completed,11/26/2024,
HL10934,Sanction Approved,Completed,11/30/2024,
HL10934,Loan Disbursed,Completed,12/4/2024,
HL10935,Lead Contacted,Completed,8/26/2024,
HL10935,Lead Qualified,Completed,8/27/2024,
HL10935,Document Collection,Completed,8/30/2024,
HL10935,Credit Check,Completed,9/5/2024,
HL10935,Property Valuation,Completed,9/13/2024,
HL10935,Legal Verification,Completed,9/19/2024,
HL10935,Sanction Approved,Completed,9/28/2024,
HL10935,Loan Disbursed,Completed,10/7/2024,
HL10936,Lead Contacted,Completed,5/29/2024,
HL10936,Lead Qualified,Completed,5/30/2024,
HL10936,Document Collection,Completed,6/1/2024,
HL10936,Credit Check,Completed,6/3/2024,
HL10936,Property Valuation,Dropped,6/6/2024,High FOIR
HL10936,Legal Verification,Pending,6/15/2024,
HL10936,Sanction Approved,Pending,6/17/2024,
HL10936,Loan Disbursed,Pending,6/20/2024,
HL10937,Lead Contacted,Completed,11/23/2024,
HL10937,Lead Qualified,Completed,11/29/2024,
HL10937,Document Collection,Completed,12/6/2024,
HL10937,Credit Check,Completed,12/11/2024,
HL10937,Property Valuation,Completed,12/20/2024,
HL10937,Legal Verification,Completed,12/26/2024,
HL10937,Sanction Approved,Completed,12/30/2024,
HL10937,Loan Disbursed,Completed,1/5/2025,
HL10938,Lead Contacted,Dropped,6/8/2024,High FOIR
HL10938,Lead Qualified,Pending,6/12/2024,
HL10938,Document Collection,Pending,6/14/2024,
HL10938,Credit Check,Pending,6/16/2024,
HL10938,Property Valuation,Pending,6/18/2024,
HL10938,Legal Verification,Pending,6/25/2024,
HL10938,Sanction Approved,Pending,6/29/2024,
HL10938,Loan Disbursed,Pending,7/5/2024,
HL10939,Lead Contacted,Completed,6/16/2024,
HL10939,Lead Qualified,Completed,6/25/2024,
HL10939,Document Collection,Dropped,7/1/2024,Document incomplete
HL10939,Credit Check,Pending,7/7/2024,
HL10939,Property Valuation,Pending,7/10/2024,
HL10939,Legal Verification,Pending,7/17/2024,
HL10939,Sanction Approved,Pending,7/24/2024,
HL10939,Loan Disbursed,Pending,8/1/2024,
HL10940,Lead Contacted,Completed,4/2/2024,
HL10940,Lead Qualified,Completed,4/8/2024,
HL10940,Document Collection,Dropped,4/13/2024,Document incomplete
HL10940,Credit Check,Pending,4/14/2024,
HL10940,Property Valuation,Pending,4/20/2024,
HL10940,Legal Verification,Pending,4/27/2024,
HL10940,Sanction Approved,Pending,5/6/2024,
HL10940,Loan Disbursed,Pending,5/8/2024,
HL10941,Lead Contacted,Completed,7/6/2024,
HL10941,Lead Qualified,Completed,7/11/2024,
HL10941,Document Collection,Completed,7/13/2024,
HL10941,Credit Check,Completed,7/16/2024,
HL10941,Property Valuation,Completed,7/18/2024,
HL10941,Legal Verification,Dropped,7/21/2024,High FOIR
HL10941,Sanction Approved,Pending,7/29/2024,
HL10941,Loan Disbursed,Pending,8/2/2024,
HL10942,Lead Contacted,Dropped,11/22/2024,High FOIR
HL10942,Lead Qualified,Pending,11/25/2024,
HL10942,Document Collection,Pending,12/2/2024,
HL10942,Credit Check,Pending,12/3/2024,
HL10942,Property Valuation,Pending,12/10/2024,
HL10942,Legal Verification,Pending,12/12/2024,
HL10942,Sanction Approved,Pending,12/18/2024,
HL10942,Loan Disbursed,Pending,12/27/2024,
HL10943,Lead Contacted,Completed,12/24/2024,
HL10943,Lead Qualified,Dropped,12/28/2024,Low eligibility
HL10943,Document Collection,Pending,1/1/2025,
HL10943,Credit Check,Pending,1/9/2025,
HL10943,Property Valuation,Pending,1/16/2025,
HL10943,Legal Verification,Pending,1/23/2025,
HL10943,Sanction Approved,Pending,1/30/2025,
HL10943,Loan Disbursed,Pending,2/1/2025,
HL10944,Lead Contacted,Dropped,6/24/2024,Low eligibility
HL10944,Lead Qualified,Pending,6/25/2024,
HL10944,Document Collection,Pending,6/26/2024,
HL10944,Credit Check,Pending,6/27/2024,
HL10944,Property Valuation,Pending,7/1/2024,
HL10944,Legal Verification,Pending,7/5/2024,
HL10944,Sanction Approved,Pending,7/14/2024,
HL10944,Loan Disbursed,Pending,7/15/2024,
HL10945,Lead Contacted,Completed,8/12/2024,
HL10945,Lead Qualified,Completed,8/16/2024,
HL10945,Document Collection,Completed,8/22/2024,
HL10945,Credit Check,Completed,8/31/2024,
HL10945,Property Valuation,Completed,9/3/2024,
HL10945,Legal Verification,Completed,9/6/2024,
HL10945,Sanction Approved,Completed,9/12/2024,
HL10945,Loan Disbursed,Completed,9/20/2024,
HL10946,Lead Contacted,Completed,2/6/2025,
HL10946,Lead Qualified,Completed,2/14/2025,
HL10946,Document Collection,Completed,2/18/2025,
HL10946,Credit Check,Completed,2/22/2025,
HL10946,Property Valuation,Dropped,2/28/2025,Customer not reachable
HL10946,Legal Verification,Pending,3/4/2025,
HL10946,Sanction Approved,Pending,3/13/2025,
HL10946,Loan Disbursed,Pending,3/22/2025,
HL10947,Lead Contacted,Completed,9/25/2024,
HL10947,Lead Qualified,Completed,10/4/2024,
HL10947,Document Collection,Dropped,10/9/2024,Customer not reachable
HL10947,Credit Check,Pending,10/14/2024,
HL10947,Property Valuation,Pending,10/21/2024,
HL10947,Legal Verification,Pending,10/29/2024,
HL10947,Sanction Approved,Pending,11/6/2024,
HL10947,Loan Disbursed,Pending,11/7/2024,
HL10948,Lead Contacted,Completed,4/9/2024,
HL10948,Lead Qualified,Completed,4/17/2024,
HL10948,Document Collection,Completed,4/26/2024,
HL10948,Credit Check,Completed,5/3/2024,
HL10948,Property Valuation,Completed,5/4/2024,
HL10948,Legal Verification,Completed,5/10/2024,
HL10948,Sanction Approved,Completed,5/16/2024,
HL10948,Loan Disbursed,Dropped,5/18/2024,Document incomplete
HL10949,Lead Contacted,Completed,4/27/2024,
HL10949,Lead Qualified,Completed,5/4/2024,
HL10949,Document Collection,Completed,5/7/2024,
HL10949,Credit Check,Completed,5/14/2024,
HL10949,Property Valuation,Dropped,5/16/2024,Customer not reachable
HL10949,Legal Verification,Pending,5/19/2024,
HL10949,Sanction Approved,Pending,5/22/2024,
HL10949,Loan Disbursed,Pending,5/26/2024,
HL10950,Lead Contacted,Completed,7/26/2024,
HL10950,Lead Qualified,Completed,7/27/2024,
HL10950,Document Collection,Completed,8/3/2024,
HL10950,Credit Check,Completed,8/7/2024,
HL10950,Property Valuation,Completed,8/8/2024,
HL10950,Legal Verification,Completed,8/13/2024,
HL10950,Sanction Approved,Completed,8/20/2024,
HL10950,Loan Disbursed,Completed,8/27/2024,
HL10951,Lead Contacted,Completed,11/20/2024,
HL10951,Lead Qualified,Completed,11/26/2024,
HL10951,Document Collection,Completed,11/30/2024,
HL10951,Credit Check,Completed,12/2/2024,
HL10951,Property Valuation,Completed,12/8/2024,
HL10951,Legal Verification,Completed,12/16/2024,
HL10951,Sanction Approved,Completed,12/18/2024,
HL10951,Loan Disbursed,Dropped,12/19/2024,Document incomplete
HL10952,Lead Contacted,Dropped,1/24/2024,Document incomplete
HL10952,Lead Qualified,Pending,1/29/2024,
HL10952,Document Collection,Pending,2/6/2024,
HL10952,Credit Check,Pending,2/13/2024,
HL10952,Property Valuation,Pending,2/17/2024,
HL10952,Legal Verification,Pending,2/25/2024,
HL10952,Sanction Approved,Pending,2/27/2024,
HL10952,Loan Disbursed,Pending,3/5/2024,
